2025-03-08 23:15:10,955 - RaspberryPiConnector - INFO - Using configuration from environment variables
2025-03-08 23:15:10,956 - RaspberryPiConnector - INFO - Raspberry Pi Connector initialized
2025-03-09 17:52:45,469 - RaspberryPiConnector - INFO - Published: Temperature=60.49°C, Pressure=7.68 bar
2025-03-09 17:52:45,470 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:47,475 - RaspberryPiConnector - INFO - Published: Temperature=67.04°C, Pressure=8.07 bar
2025-03-09 17:52:47,476 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:49,483 - RaspberryPiConnector - INFO - Published: Temperature=56.03°C, Pressure=7.27 bar
2025-03-09 17:52:49,483 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:51,486 - RaspberryPiConnector - INFO - Published: Temperature=60.67°C, Pressure=8.41 bar
2025-03-09 17:52:51,487 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:53,491 - RaspberryPiConnector - INFO - Published: Temperature=63.39°C, Pressure=7.07 bar
2025-03-09 17:52:53,492 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:55,498 - RaspberryPiConnector - INFO - Published: Temperature=64.16°C, Pressure=8.67 bar
2025-03-09 17:52:55,500 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:57,507 - RaspberryPiConnector - INFO - Published: Temperature=65.3°C, Pressure=7.89 bar
2025-03-09 17:52:57,508 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:52:59,514 - RaspberryPiConnector - INFO - Published: Temperature=61.05°C, Pressure=8.17 bar
2025-03-09 17:52:59,515 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:01,516 - RaspberryPiConnector - INFO - Published: Temperature=55.7°C, Pressure=6.2 bar
2025-03-09 17:53:01,517 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:03,523 - RaspberryPiConnector - INFO - Published: Temperature=64.18°C, Pressure=8.98 bar
2025-03-09 17:53:03,524 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:05,528 - RaspberryPiConnector - INFO - Published: Temperature=62.8°C, Pressure=8.08 bar
2025-03-09 17:53:05,529 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:07,535 - RaspberryPiConnector - INFO - Published: Temperature=70.15°C, Pressure=8.17 bar
2025-03-09 17:53:07,535 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:09,371 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:53:09,541 - RaspberryPiConnector - INFO - Published: Temperature=58.3°C, Pressure=6.45 bar
2025-03-09 17:53:09,542 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:11,548 - RaspberryPiConnector - INFO - Published: Temperature=60.39°C, Pressure=8.5 bar
2025-03-09 17:53:11,549 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:13,552 - RaspberryPiConnector - INFO - Published: Temperature=64.46°C, Pressure=7.39 bar
2025-03-09 17:53:13,553 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:15,559 - RaspberryPiConnector - INFO - Published: Temperature=61.41°C, Pressure=6.04 bar
2025-03-09 17:53:15,560 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:17,566 - RaspberryPiConnector - INFO - Published: Temperature=69.78°C, Pressure=7.46 bar
2025-03-09 17:53:17,567 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:19,570 - RaspberryPiConnector - INFO - Published: Temperature=63.38°C, Pressure=6.85 bar
2025-03-09 17:53:19,570 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:21,573 - RaspberryPiConnector - INFO - Published: Temperature=62.19°C, Pressure=7.06 bar
2025-03-09 17:53:21,574 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:23,577 - RaspberryPiConnector - INFO - Published: Temperature=58.09°C, Pressure=8.26 bar
2025-03-09 17:53:23,578 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:25,584 - RaspberryPiConnector - INFO - Published: Temperature=62.47°C, Pressure=8.33 bar
2025-03-09 17:53:25,585 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:27,591 - RaspberryPiConnector - INFO - Published: Temperature=64.49°C, Pressure=8.16 bar
2025-03-09 17:53:27,604 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:29,607 - RaspberryPiConnector - INFO - Published: Temperature=61.36°C, Pressure=7.69 bar
2025-03-09 17:53:29,608 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:31,614 - RaspberryPiConnector - INFO - Published: Temperature=63.88°C, Pressure=6.31 bar
2025-03-09 17:53:31,615 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:33,619 - RaspberryPiConnector - INFO - Published: Temperature=63.08°C, Pressure=7.34 bar
2025-03-09 17:53:33,619 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:35,624 - RaspberryPiConnector - INFO - Published: Temperature=64.33°C, Pressure=8.94 bar
2025-03-09 17:53:35,624 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:37,630 - RaspberryPiConnector - INFO - Published: Temperature=65.89°C, Pressure=8.17 bar
2025-03-09 17:53:37,631 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:39,636 - RaspberryPiConnector - INFO - Published: Temperature=63.54°C, Pressure=7.71 bar
2025-03-09 17:53:39,636 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:41,639 - RaspberryPiConnector - INFO - Published: Temperature=62.99°C, Pressure=6.59 bar
2025-03-09 17:53:41,639 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:43,648 - RaspberryPiConnector - INFO - Published: Temperature=65.14°C, Pressure=7.68 bar
2025-03-09 17:53:43,651 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:45,657 - RaspberryPiConnector - INFO - Published: Temperature=63.89°C, Pressure=7.33 bar
2025-03-09 17:53:45,658 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:47,664 - RaspberryPiConnector - INFO - Published: Temperature=71.46°C, Pressure=7.52 bar
2025-03-09 17:53:47,665 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:49,671 - RaspberryPiConnector - INFO - Published: Temperature=71.74°C, Pressure=5.98 bar
2025-03-09 17:53:49,671 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:51,675 - RaspberryPiConnector - INFO - Published: Temperature=71.87°C, Pressure=6.89 bar
2025-03-09 17:53:51,675 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:53,681 - RaspberryPiConnector - INFO - Published: Temperature=66.48°C, Pressure=5.46 bar
2025-03-09 17:53:53,682 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:55,688 - RaspberryPiConnector - INFO - Published: Temperature=71.98°C, Pressure=7.88 bar
2025-03-09 17:53:55,689 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:57,695 - RaspberryPiConnector - INFO - Published: Temperature=59.55°C, Pressure=8.5 bar
2025-03-09 17:53:57,696 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:53:59,700 - RaspberryPiConnector - INFO - Published: Temperature=68.11°C, Pressure=5.37 bar
2025-03-09 17:53:59,700 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:01,706 - RaspberryPiConnector - INFO - Published: Temperature=71.73°C, Pressure=8.62 bar
2025-03-09 17:54:01,709 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:03,712 - RaspberryPiConnector - INFO - Published: Temperature=63.4°C, Pressure=5.87 bar
2025-03-09 17:54:03,712 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:05,716 - RaspberryPiConnector - INFO - Published: Temperature=61.16°C, Pressure=7.18 bar
2025-03-09 17:54:05,716 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:07,718 - RaspberryPiConnector - INFO - Published: Temperature=64.71°C, Pressure=4.02 bar
2025-03-09 17:54:07,719 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:09,392 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:54:09,722 - RaspberryPiConnector - INFO - Published: Temperature=61.11°C, Pressure=6.39 bar
2025-03-09 17:54:09,722 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:11,729 - RaspberryPiConnector - INFO - Published: Temperature=77.37°C, Pressure=7.8 bar
2025-03-09 17:54:11,729 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:13,734 - RaspberryPiConnector - INFO - Published: Temperature=63.38°C, Pressure=7.69 bar
2025-03-09 17:54:13,735 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:15,737 - RaspberryPiConnector - INFO - Published: Temperature=62.87°C, Pressure=6.78 bar
2025-03-09 17:54:15,737 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:17,742 - RaspberryPiConnector - INFO - Published: Temperature=66.99°C, Pressure=9.53 bar
2025-03-09 17:54:17,743 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:19,745 - RaspberryPiConnector - INFO - Published: Temperature=54.51°C, Pressure=7.17 bar
2025-03-09 17:54:19,747 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:21,749 - RaspberryPiConnector - INFO - Published: Temperature=63.56°C, Pressure=9.35 bar
2025-03-09 17:54:21,749 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:23,755 - RaspberryPiConnector - INFO - Published: Temperature=58.43°C, Pressure=6.46 bar
2025-03-09 17:54:23,756 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:25,758 - RaspberryPiConnector - INFO - Published: Temperature=68.75°C, Pressure=4.89 bar
2025-03-09 17:54:25,759 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:27,765 - RaspberryPiConnector - INFO - Published: Temperature=66.55°C, Pressure=8.64 bar
2025-03-09 17:54:27,766 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:29,769 - RaspberryPiConnector - INFO - Published: Temperature=59.85°C, Pressure=7.22 bar
2025-03-09 17:54:29,770 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:31,776 - RaspberryPiConnector - INFO - Published: Temperature=68.09°C, Pressure=9.27 bar
2025-03-09 17:54:31,776 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:33,782 - RaspberryPiConnector - INFO - Published: Temperature=63.78°C, Pressure=8.26 bar
2025-03-09 17:54:33,783 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:35,789 - RaspberryPiConnector - INFO - Published: Temperature=64.92°C, Pressure=8.31 bar
2025-03-09 17:54:35,790 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:37,795 - RaspberryPiConnector - INFO - Published: Temperature=63.84°C, Pressure=8.86 bar
2025-03-09 17:54:37,796 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:39,801 - RaspberryPiConnector - INFO - Published: Temperature=59.98°C, Pressure=6.44 bar
2025-03-09 17:54:39,802 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:41,808 - RaspberryPiConnector - INFO - Published: Temperature=59.09°C, Pressure=6.02 bar
2025-03-09 17:54:41,809 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:43,816 - RaspberryPiConnector - INFO - Published: Temperature=63.96°C, Pressure=7.29 bar
2025-03-09 17:54:43,817 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:45,820 - RaspberryPiConnector - INFO - Published: Temperature=62.72°C, Pressure=5.92 bar
2025-03-09 17:54:45,820 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:47,826 - RaspberryPiConnector - INFO - Published: Temperature=64.26°C, Pressure=7.17 bar
2025-03-09 17:54:47,827 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:49,832 - RaspberryPiConnector - INFO - Published: Temperature=87.08°C, Pressure=7.99 bar
2025-03-09 17:54:49,833 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:51,835 - RaspberryPiConnector - INFO - Published: Temperature=68.39°C, Pressure=8.1 bar
2025-03-09 17:54:51,835 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:53,842 - RaspberryPiConnector - INFO - Published: Temperature=68.88°C, Pressure=7.68 bar
2025-03-09 17:54:53,842 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:55,848 - RaspberryPiConnector - INFO - Published: Temperature=75.19°C, Pressure=6.72 bar
2025-03-09 17:54:55,849 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:57,855 - RaspberryPiConnector - INFO - Published: Temperature=62.93°C, Pressure=6.22 bar
2025-03-09 17:54:57,856 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:54:59,859 - RaspberryPiConnector - INFO - Published: Temperature=69.99°C, Pressure=9.05 bar
2025-03-09 17:54:59,859 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:01,865 - RaspberryPiConnector - INFO - Published: Temperature=67.02°C, Pressure=7.71 bar
2025-03-09 17:55:01,867 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:03,870 - RaspberryPiConnector - INFO - Published: Temperature=71.22°C, Pressure=8.15 bar
2025-03-09 17:55:03,870 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:05,876 - RaspberryPiConnector - INFO - Published: Temperature=61.08°C, Pressure=5.38 bar
2025-03-09 17:55:05,876 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:07,879 - RaspberryPiConnector - INFO - Published: Temperature=66.22°C, Pressure=6.28 bar
2025-03-09 17:55:07,879 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:09,413 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:55:09,885 - RaspberryPiConnector - INFO - Published: Temperature=64.23°C, Pressure=7.1 bar
2025-03-09 17:55:09,886 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:11,891 - RaspberryPiConnector - INFO - Published: Temperature=61.17°C, Pressure=8.18 bar
2025-03-09 17:55:11,892 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:13,898 - RaspberryPiConnector - INFO - Published: Temperature=73.59°C, Pressure=7.96 bar
2025-03-09 17:55:13,898 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:15,900 - RaspberryPiConnector - INFO - Published: Temperature=57.97°C, Pressure=6.98 bar
2025-03-09 17:55:15,901 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:17,905 - RaspberryPiConnector - INFO - Published: Temperature=69.59°C, Pressure=6.9 bar
2025-03-09 17:55:17,908 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:19,909 - RaspberryPiConnector - INFO - Published: Temperature=54.73°C, Pressure=7.78 bar
2025-03-09 17:55:19,910 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:21,912 - RaspberryPiConnector - INFO - Published: Temperature=68.8°C, Pressure=6.86 bar
2025-03-09 17:55:21,913 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:23,919 - RaspberryPiConnector - INFO - Published: Temperature=67.83°C, Pressure=7.52 bar
2025-03-09 17:55:23,920 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:25,925 - RaspberryPiConnector - INFO - Published: Temperature=66.89°C, Pressure=7.48 bar
2025-03-09 17:55:25,926 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:27,929 - RaspberryPiConnector - INFO - Published: Temperature=68.97°C, Pressure=6.64 bar
2025-03-09 17:55:27,930 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:29,934 - RaspberryPiConnector - INFO - Published: Temperature=70.22°C, Pressure=7.42 bar
2025-03-09 17:55:29,935 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:31,941 - RaspberryPiConnector - INFO - Published: Temperature=55.07°C, Pressure=8.13 bar
2025-03-09 17:55:31,942 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:33,944 - RaspberryPiConnector - INFO - Published: Temperature=61.22°C, Pressure=8.35 bar
2025-03-09 17:55:33,945 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:35,951 - RaspberryPiConnector - INFO - Published: Temperature=68.14°C, Pressure=7.93 bar
2025-03-09 17:55:35,952 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:37,955 - RaspberryPiConnector - INFO - Published: Temperature=63.47°C, Pressure=9.04 bar
2025-03-09 17:55:37,955 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:39,963 - RaspberryPiConnector - INFO - Published: Temperature=56.97°C, Pressure=5.86 bar
2025-03-09 17:55:39,964 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:41,967 - RaspberryPiConnector - INFO - Published: Temperature=60.92°C, Pressure=7.37 bar
2025-03-09 17:55:41,968 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:43,974 - RaspberryPiConnector - INFO - Published: Temperature=60.62°C, Pressure=8.38 bar
2025-03-09 17:55:43,975 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:45,981 - RaspberryPiConnector - INFO - Published: Temperature=64.65°C, Pressure=6.88 bar
2025-03-09 17:55:45,982 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:47,985 - RaspberryPiConnector - INFO - Published: Temperature=58.44°C, Pressure=7.37 bar
2025-03-09 17:55:47,986 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:49,992 - RaspberryPiConnector - INFO - Published: Temperature=70.77°C, Pressure=7.56 bar
2025-03-09 17:55:49,993 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:51,996 - RaspberryPiConnector - INFO - Published: Temperature=65.31°C, Pressure=7.85 bar
2025-03-09 17:55:51,997 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:54,001 - RaspberryPiConnector - INFO - Published: Temperature=61.68°C, Pressure=6.18 bar
2025-03-09 17:55:54,002 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:56,008 - RaspberryPiConnector - INFO - Published: Temperature=66.53°C, Pressure=5.97 bar
2025-03-09 17:55:56,009 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:55:58,013 - RaspberryPiConnector - INFO - Published: Temperature=57.66°C, Pressure=6.69 bar
2025-03-09 17:55:58,015 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:00,020 - RaspberryPiConnector - INFO - Published: Temperature=69.17°C, Pressure=8.76 bar
2025-03-09 17:56:00,021 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:02,025 - RaspberryPiConnector - INFO - Published: Temperature=64.62°C, Pressure=5.61 bar
2025-03-09 17:56:02,026 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:04,032 - RaspberryPiConnector - INFO - Published: Temperature=61.93°C, Pressure=7.32 bar
2025-03-09 17:56:04,033 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:06,037 - RaspberryPiConnector - INFO - Published: Temperature=63.4°C, Pressure=5.12 bar
2025-03-09 17:56:06,037 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:08,043 - RaspberryPiConnector - INFO - Published: Temperature=69.77°C, Pressure=9.62 bar
2025-03-09 17:56:08,043 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:09,437 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:56:10,049 - RaspberryPiConnector - INFO - Published: Temperature=57.98°C, Pressure=7.66 bar
2025-03-09 17:56:10,051 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:12,054 - RaspberryPiConnector - INFO - Published: Temperature=71.21°C, Pressure=7.26 bar
2025-03-09 17:56:12,055 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:14,061 - RaspberryPiConnector - INFO - Published: Temperature=69.22°C, Pressure=5.47 bar
2025-03-09 17:56:14,062 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:16,068 - RaspberryPiConnector - INFO - Published: Temperature=52.55°C, Pressure=7.23 bar
2025-03-09 17:56:16,069 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:18,070 - RaspberryPiConnector - INFO - Published: Temperature=69.26°C, Pressure=6.32 bar
2025-03-09 17:56:18,073 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:20,075 - RaspberryPiConnector - INFO - Published: Temperature=57.71°C, Pressure=6.86 bar
2025-03-09 17:56:20,076 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:22,080 - RaspberryPiConnector - INFO - Published: Temperature=70.52°C, Pressure=8.2 bar
2025-03-09 17:56:22,081 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:24,087 - RaspberryPiConnector - INFO - Published: Temperature=65.65°C, Pressure=8.18 bar
2025-03-09 17:56:24,087 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:26,089 - RaspberryPiConnector - INFO - Published: Temperature=62.67°C, Pressure=8.33 bar
2025-03-09 17:56:26,090 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:28,091 - RaspberryPiConnector - INFO - Published: Temperature=66.6°C, Pressure=6.64 bar
2025-03-09 17:56:28,092 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:30,095 - RaspberryPiConnector - INFO - Published: Temperature=68.65°C, Pressure=6.44 bar
2025-03-09 17:56:30,096 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:32,102 - RaspberryPiConnector - INFO - Published: Temperature=59.41°C, Pressure=7.84 bar
2025-03-09 17:56:32,103 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:34,109 - RaspberryPiConnector - INFO - Published: Temperature=59.81°C, Pressure=6.58 bar
2025-03-09 17:56:34,109 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:36,113 - RaspberryPiConnector - INFO - Published: Temperature=65.5°C, Pressure=5.49 bar
2025-03-09 17:56:36,114 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:38,119 - RaspberryPiConnector - INFO - Published: Temperature=63.67°C, Pressure=6.62 bar
2025-03-09 17:56:38,120 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:40,122 - RaspberryPiConnector - INFO - Published: Temperature=70.83°C, Pressure=8.99 bar
2025-03-09 17:56:40,123 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:42,129 - RaspberryPiConnector - INFO - Published: Temperature=66.01°C, Pressure=7.43 bar
2025-03-09 17:56:42,129 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:44,137 - RaspberryPiConnector - INFO - Published: Temperature=73.26°C, Pressure=7.67 bar
2025-03-09 17:56:44,137 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:46,143 - RaspberryPiConnector - INFO - Published: Temperature=69.53°C, Pressure=6.47 bar
2025-03-09 17:56:46,145 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:48,152 - RaspberryPiConnector - INFO - Published: Temperature=62.24°C, Pressure=8.28 bar
2025-03-09 17:56:48,153 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:50,159 - RaspberryPiConnector - INFO - Published: Temperature=62.65°C, Pressure=8.15 bar
2025-03-09 17:56:50,160 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:52,166 - RaspberryPiConnector - INFO - Published: Temperature=65.91°C, Pressure=7.37 bar
2025-03-09 17:56:52,166 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:54,173 - RaspberryPiConnector - INFO - Published: Temperature=70.77°C, Pressure=6.94 bar
2025-03-09 17:56:54,173 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:56,175 - RaspberryPiConnector - INFO - Published: Temperature=66.49°C, Pressure=7.59 bar
2025-03-09 17:56:56,176 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:56:58,185 - RaspberryPiConnector - INFO - Published: Temperature=72.97°C, Pressure=8.47 bar
2025-03-09 17:56:58,185 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:00,191 - RaspberryPiConnector - INFO - Published: Temperature=66.27°C, Pressure=7.21 bar
2025-03-09 17:57:00,192 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:02,198 - RaspberryPiConnector - INFO - Published: Temperature=57.96°C, Pressure=7.58 bar
2025-03-09 17:57:02,199 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:04,203 - RaspberryPiConnector - INFO - Published: Temperature=64.74°C, Pressure=8.1 bar
2025-03-09 17:57:04,204 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:06,209 - RaspberryPiConnector - INFO - Published: Temperature=62.25°C, Pressure=8.22 bar
2025-03-09 17:57:06,210 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:08,216 - RaspberryPiConnector - INFO - Published: Temperature=69.46°C, Pressure=7.13 bar
2025-03-09 17:57:08,216 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:09,452 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:57:10,220 - RaspberryPiConnector - INFO - Published: Temperature=69.27°C, Pressure=5.82 bar
2025-03-09 17:57:10,221 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:12,224 - RaspberryPiConnector - INFO - Published: Temperature=62.07°C, Pressure=7.25 bar
2025-03-09 17:57:12,225 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:14,227 - RaspberryPiConnector - INFO - Published: Temperature=71.52°C, Pressure=7.79 bar
2025-03-09 17:57:14,227 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:16,235 - RaspberryPiConnector - INFO - Published: Temperature=63.95°C, Pressure=7.31 bar
2025-03-09 17:57:16,237 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:18,240 - RaspberryPiConnector - INFO - Published: Temperature=65.88°C, Pressure=7.85 bar
2025-03-09 17:57:18,241 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:20,247 - RaspberryPiConnector - INFO - Published: Temperature=60.85°C, Pressure=6.82 bar
2025-03-09 17:57:20,248 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:22,252 - RaspberryPiConnector - INFO - Published: Temperature=63.05°C, Pressure=8.0 bar
2025-03-09 17:57:22,253 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:24,265 - RaspberryPiConnector - INFO - Published: Temperature=75.68°C, Pressure=8.12 bar
